City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
Sterling,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ponta Delgada,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Kailua,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Tilichiki,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Porto Seguro,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Esso,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Amapa,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Bowen,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Dubai,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Plover,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kadayanallur,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Bunog,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Kampong Chhnang,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Marawi,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Arani,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Preobrazheniye,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Egvekinot,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Jumla,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Xichang,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Ancud,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Hualmay,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Colac,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ranir Bazar,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Severo-Kurilsk,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Gannan,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Umm Lajj,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Gloversville,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Moose Factory,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Rawson,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Gat,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Tura,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Dubbo,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Riyadh,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Bulawayo,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Udayagiri,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Birao,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Lavrentiya,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Gualaquiza,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kavaratti,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Xuddur,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Goderich,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
La Ronge,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Eenhana,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Yeppoon,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Talnakh,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Burley,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Saldanha,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Umkomaas,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Anadyr,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Vaitupu,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Yulara,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Havre-Saint-Pierre,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Angoche,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Saint-Pierre,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Pocinhos,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Arlit,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Barbosa Ferraz,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Inta,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Rogun,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Strezhevoy,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ambilobe,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Dalianwan,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Port Macquarie,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
El Badari,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Luganville,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Komsomolskiy,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Mama,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Richards Bay,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Paita,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Lorengau,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kargopol,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Morondava,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Gulshat,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Taburi,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Bitburg,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ca Mau,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
La Estancia,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Naliya,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Bhalki,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Buy,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Zhigansk,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Vanavara,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Husavik,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Teahupoo,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
College,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Sao Felix Do Xingu,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Galiwinku,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Binzhou,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Hofn,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Sisimiut,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Krasnyye Chetai,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Tafresh,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kirakira,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Winston-Salem,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Rio Gallegos,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Tunoshna,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Urk,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Storslett,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Adrar,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Jackson,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Emmett,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Nizwa,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Drammen,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Asfi,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Alofi,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Kampong Cham,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Bimbo,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Flinders,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Wagar,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Marienburg,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Iskateley,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Naze,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ust-Nera,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Brae,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Ketchikan,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Haileybury,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Manzhouli,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Fort William,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Mildura,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Iqaluit,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Zanesville,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Alice Springs,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Jiguani,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Nyurba,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Cairns,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
San Luis,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Half Moon Bay,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Bayji,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Meadow Lake,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Sioux Lookout,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Kropotkin,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Rungata,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Victoria,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Azanka,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Miami,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Ljungby,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Ayolas,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Omsukchan,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Samana,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Nuuk,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Faanui,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Umzimvubu,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Harlingen,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Udachnyy,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Price,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Palmares Do Sul,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
The Pas,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Gediz,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Barsovo,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Golden Rock,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
El Carmen,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Westport,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Kieta,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Gulbene,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Okha,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Weirton,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Viziru,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Maniwaki,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ndele,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Uva,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Dali,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kawalu,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Sorong,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Bilibino,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Cilegon,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Adjumani,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Maceio,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Zmievka,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Barawe,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Paranhos,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Sawakin,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Antissa,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Kudahuvadhoo,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Aquiraz,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Turayf,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Hof,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Siva,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Cabedelo,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Lebu,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Kiunga,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Yumen,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Korla,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Mount Gambier,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Erenhot,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Yei,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Suba,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Saint-Louis,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Siayan,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Manggar,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Tyup,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Vestmanna,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Evensk,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Puerto Madryn,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Calatayud,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Ulladulla,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Abha,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Shimoda,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Rosetta,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Calvinia,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Voznesenye,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Sarkand,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
San Rafael,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Port Hedland,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Langxiang,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Naron,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Koronadal Proper,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Alugan,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Portland,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Masiga,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Gucheng,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Port Huron,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Saint Anthony,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Kamiiso,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Conceicao Do Araguaia,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Freire,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Jabiru,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Klyuchevskiy,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Skierniewice,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Polunochnoye,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Bay Roberts,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Molde,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Ucar,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Skalistyy,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Kyshtovka,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Ashland,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Bedi,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Pallavaram,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Houma,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Gamba,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Santo Augusto,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Hajnowka,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Shakhtinsk,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Bulgan,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Longlac,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Sesheke,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Ullapool,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Mahon,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Muisne,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Angoram,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Woodward,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Marrakesh,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Kosai,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Avera,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Betong,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Huarmey,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
North Platte,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Pascagoula,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Anamur,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Antalaha,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Fukue,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Chapais,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Sorvag,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Shiyan,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Varhaug,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Pangnirtung,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Olafsvik,US,2022-11-16 20:49:30,33.0334,-115.4175,294.58,9,0,9.76
Firovo,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Vila Velha,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Dickinson,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Butembo,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
Wageningen,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Atambua,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Penzance,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Havelock,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Zaysan,US,2022-11-16 20:50:33,33.0334,-115.4175,294.58,9,0,9.76
Acajutla,US,2022-11-16 20:48:08,33.0334,-115.4175,294.58,9,0,9.76
City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
Punta Arenas,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Avarua,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Port Alfred,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Hobart,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Rikitea,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Puerto Ayora,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Malpe,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Taolanaro,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Chiredzi,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Tuktoyaktuk,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Blonduos,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Albany,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Kapaa,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Hithadhoo,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Upernavik,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Bethel,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Saint-Philippe,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Airai,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Barrow,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Kutum,US,2022-11-16 20:30:24,33.0334,-115.4175,294.58,9,0,9.76
Mar Del Plata,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Chuy,US,2022-11-16 20:28:09,33.0334,-115.4175,294.58,10,0,9.6
Ust-Omchug,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Sao Filipe,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Kalemie,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Carnarvon,US,2022-11-16 20:33:37,33.0334,-115.4175,294.58,9,0,9.76
Harper,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Ushuaia,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Cajamarca,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
East London,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Rennes,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Lillooet,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Cape Town,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Dingle,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Shahreza,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Abu Samrah,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Bluff,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Qaanaaq,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Palmerston,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Atuona,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
New Norfolk,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Santa Cruz,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
One Hundred Mile House,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Butaritari,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Hilo,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Hermanus,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
San Patricio,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Chernyshevskiy,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Dikson,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
